Functional Loc.	Description	Order Type	Order	MaintActivType	Description4	Planner group	Main WorkCtr	User status	System status	Priority	Estimated costs	Total act.costs	Total settlemt	TotalPlnndCosts	TotSum (plan)	Total rev. act.	Tot. plan. rev.	TotSum (actual)	ABC indic.	Reference Date	Ref. Element PM/PS	Address number	Reference time	Changed on	Changed by	Available to	Avail. to time	Asset	Subnumber	Available from	Available from30	SystemCondition	Work center	PriorityType	Res./Purc. req.	Subnetwork of	Order category	Plant WkCntr	Assembly	Assembly desc.	Plant section	Acctg Indicator	PO date	PO number	Company Code	City	District	Country	Device data	Sort field	Description50	Equipment	Created on	Entered by	Billing form	Actual release	Actual Finish	Actual finish	Basic fin. date	Sched. finish	Basic fin. time	Finish time	Business Area	Actual start	Bas. start date	Sched. start	ActualStart	Start time	SchedStartTime	Hist.fr.	Planning plant	Costing Sheet	Sales Document	Item	CO Area	Cost Center	Resp. cost cntr	Customer	Leading order	Deletion flag	Long txt exists	Description81	Superior order	Base Unit	Quantity	Room	List name	Object number	Paging status	PGrp Task List	OrderPlanInd.	Group Counter	Group	Postal Code	Profit Center	Priority95	WBS element	WBS ord. header	Notification	Region	Revision	Serial Number	Material	Service product	Service product104	Division	Division - Sales	Location	Street	MaintPlant	Telephone	Sales Office	Sales Group	Sales Org.	Sales Org. - Sales	Superior act.	Distr. Channel	Distr. Channel - Sal	Currency	MaintItem	MaintenancePlan	Plant	Comp	Overhead key	Earlst Allow Fin Dat	Earl Allow Start Dat	Latest Allow Fin Dat	Original Due Date	Object list	Catalog type	Code group	Coding
EIS-MDP1-2501	Survival Craft	UM01	81061699	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC MSCP NMAT PRC  SETC	2	0.00	180.00	0.00	180.00	180.00	0.00	0.00	180.00		09/26/2016			13:23:00	09/28/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								06/06/2016	IP1020160606		07/06/2016		00:00:00	09/26/2016	09/26/2016	17:00:00	17:00:00		09/24/2016	09/26/2016	09/26/2016	00:00:00	13:23:00	13:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081061699		PPM	1	4	3036096		P9376	High			3000245372									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	09/28/2016		09/21/2016	09/21/2016	09/28/2016	09/28/2016	"573,414.000"			
EIS-MDP1-2501	Survival Craft	UM01	81061669	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC MSCP NMAT PRC  SETC	2	0.00	180.00	0.00	180.00	180.00	0.00	0.00	180.00		09/26/2016			08:23:00	09/27/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								06/06/2016	IP1020160606		07/06/2016		00:00:00	09/26/2016	09/26/2016	12:00:00	12:00:00		09/24/2016	09/26/2016	09/26/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081061669		PPM	1	5	3036096		P9376	High			3000245342									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	09/27/2016		09/21/2016	09/21/2016	09/28/2016	09/28/2016	"573,384.000"			
EIS-MDP1-2501	Survival Craft	UM01	81061651	SFC	4862 SFC Replace Air Cylinders LB.10	MEC	MM	WCOM PLT  PLAN PASS SAFC DFRD	REL  PCNF GMCO GMPS MANC MSCP PPRT PRC *	2	0.00	"1,859.99"	493.19	"4,800.00"	"4,800.00"	0.00	0.00	"2,353.18"		10/24/2016			23:59:59	10/17/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								06/06/2016	IP1020160606		07/06/2016		00:00:00	10/26/2016	10/26/2016	24:00:00	15:07:13		09/28/2016	10/24/2016	10/24/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006		81061651		E				0.000	MSF		OR000081061651		PPM	1	12	3036096		P9376	High			3000245324									MDP1		G301									GBP	600032650	MDP12501-62A	GB05	10/17/2016		08/06/2016	08/06/2016	12/12/2016	10/01/2016	"573,366.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060711	SFC	1221SFC Operational Readiness Ch'k LB.9	TRD	VN	WCOM PLAN PASS SAFC	REL  PCNF MANC NMAT PRC  SETC	2	0.00	120.00	0.00	0.20	0.20	0.00	0.00	120.00		06/08/2016			12:59:00	06/23/2016	BAGED		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		06/21/2016		00:00:00	06/08/2016	06/08/2016	19:00:00	19:00:00		06/17/2016	06/08/2016	06/08/2016	00:00:00	12:59:00	12:59:06		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060711		PPM	1	21	3036096		P9376	High			3000244104									MDP1		G301									GBP	600032643	MDP12501-21A	GB05	06/23/2016		05/26/2016	05/26/2016	06/23/2016	06/23/2016	"570,693.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060599	SFF	02 SFF Survival Craft LB.9	MEC	MM	WCOM PLAN SAFC	REL  PCNF MANC NMAT PRC  SETC	3	0.00	90.00	0.00	240.00	240.00	0.00	0.00	90.00		07/28/2016			23:59:59	07/26/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/28/2016	07/28/2016	24:00:00	09:24:22		07/26/2016	07/28/2016	07/28/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060599		PPM	1	24	3036096		P9376	Medium			3000243992									MDP1		G301									GBP	600032630	MDP12501-02A	GB05	07/26/2016		07/21/2016	07/21/2016	07/28/2016	07/28/2016	"570,581.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060598	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PERF SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	135.00	0.00	180.00	180.00	0.00	0.00	135.00		08/26/2016			23:59:59	08/24/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	08/26/2016	08/26/2016	24:00:00	10:36:32		08/24/2016	08/26/2016	08/26/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060598		PPM	1	5	3036096		P9376	High			3000243991									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	08/24/2016		08/21/2016	08/21/2016	08/28/2016	08/28/2016	"570,580.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060597	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF MANC NMAT PRC  SETC	2	0.00	60.00	0.00	180.00	180.00	0.00	0.00	60.00		07/28/2016			23:59:59	07/25/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/28/2016	07/28/2016	24:00:00	10:36:32		07/25/2016	07/28/2016	07/28/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060597		PPM	1	5	3036096		P9376	High			3000243990									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	07/25/2016		07/21/2016	07/21/2016	07/28/2016	07/28/2016	"570,579.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060596	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		06/24/2016			08:23:00	06/18/2016	BAGED		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		06/12/2016		00:00:00	06/24/2016	06/24/2016	12:00:00	12:00:00			06/24/2016	06/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060596		PPM	1	5	3036096		P9376	High			3000243989									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	06/15/2016		06/21/2016	06/21/2016	06/28/2016	06/28/2016	"570,578.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060428	SFC	1231 SFC QA/QC Inspection LB.9	QAC	QA	WCOM ORCD PLAN PASS SAFC	REL  PCNF MANC MSCP NMAT PRC  SETC	2	0.00	"1,050.00"	0.00	"1,800.00"	"1,800.00"	0.00	0.00	"1,050.00"		06/24/2016			15:00:00	07/13/2016	KETTLEM2		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/08/2016		00:00:00	06/25/2016	06/25/2016	19:00:00	19:00:00		06/24/2016	06/24/2016	06/24/2016	00:00:00	15:00:00	15:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123								0.000	MSF		OR000081060428		PPM	1	37	3036096		P9376	High			3000243821									MDP1		G301									GBP	600032647	MDP12501-31A	GB05	06/23/2016		07/18/2016	07/18/2016	08/15/2016	08/15/2016	"570,410.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060427	SFC	1231 SFC QA/QC Inspection Support LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	240.00	240.00	0.00	0.00	0.00		07/31/2016			16:35:00	07/31/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/31/2016	07/31/2016	19:00:00	19:00:00			07/31/2016	07/31/2016	00:00:00	16:35:00	16:35:38		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060427		PPM	1	36	3036096		P9376	High			3000243820									MDP1		G301									GBP	600032646	MDP12501-31A	GB05	07/30/2016		07/18/2016	07/18/2016	08/15/2016	08/15/2016	"570,409.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060061	SFF	01 SFF Survival Craft LB.10	MEC	MM	WCOM PLAN SAFC	REL  PCNF MANC NMAT PRC  SETC	3	0.00	105.00	0.00	240.00	240.00	0.00	0.00	105.00		07/25/2016			23:59:59	07/30/2016	BAGED		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/25/2016	07/25/2016	24:00:00	09:24:22		07/29/2016	07/25/2016	07/25/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060061		PPM	1	22	3036096		P9376	Medium			3000243454									MDP1		G301									GBP	600032624	MDP12501-01A	GB05	07/29/2016		07/21/2016	07/21/2016	07/28/2016	07/28/2016	"570,043.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060060	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PERF SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	135.00	0.00	180.00	180.00	0.00	0.00	135.00		08/26/2016			23:59:59	08/24/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	08/26/2016	08/26/2016	24:00:00	10:36:32		08/24/2016	08/26/2016	08/26/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060060		PPM	1	4	3036096		P9376	High			3000243453									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	08/24/2016		08/21/2016	08/21/2016	08/28/2016	08/28/2016	"570,042.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060059	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	60.00	0.00	180.00	180.00	0.00	0.00	60.00		07/25/2016			23:59:59	07/25/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/25/2016	07/25/2016	24:00:00	10:36:32		07/25/2016	07/25/2016	07/25/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060059		PPM	1	4	3036096		P9376	High			3000243452									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	07/25/2016		07/21/2016	07/21/2016	07/28/2016	07/28/2016	"570,041.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060058	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PRT  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		06/24/2016			08:23:00	06/18/2016	BAGED		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		06/12/2016		00:00:00	06/24/2016	06/24/2016	12:00:00	12:00:00			06/24/2016	06/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060058		PPM	1	4	3036096		P9376	High			3000243451									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	06/15/2016		06/21/2016	06/21/2016	06/28/2016	06/28/2016	"570,040.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060003	SFC	1230 SFC QA/QC Inspection LB.10	QAC	QA	WCOM ORCD PLAN PASS SAFC	REL  PCNF MANC MSCP NMAT PRC  SETC	2	0.00	"1,830.00"	0.00	"1,800.00"	"1,800.00"	0.00	0.00	"1,830.00"		06/23/2016			15:00:00	07/13/2016	KETTLEM2		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/08/2016		00:00:00	06/24/2016	06/24/2016	19:00:00	19:00:00		06/22/2016	06/23/2016	06/23/2016	00:00:00	15:00:00	15:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123								0.000	MSF		OR000081060003		PPM	1	35	3036096		P9376	High			3000243396									MDP1		G301									GBP	600032645	MDP12501-30A	GB05	06/23/2016		07/18/2016	07/18/2016	08/15/2016	08/15/2016	"569,985.000"			
EIS-MDP1-2501	Survival Craft	UM01	81060002	SFC	1230 SFC QA/QC Inspection Support LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	240.00	240.00	0.00	0.00	0.00		07/31/2016			16:35:00	07/31/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/31/2016	07/31/2016	19:00:00	19:00:00			07/31/2016	07/31/2016	00:00:00	16:35:00	16:35:38		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060002		PPM	1	34	3036096		P9376	High			3000243395									MDP1		G301									GBP	600032644	MDP12501-30A	GB05	07/30/2016		07/18/2016	07/18/2016	08/15/2016	08/15/2016	"569,984.000"			
EIS-MDP1-2501	Survival Craft	UM01	81059862	SFC	1220SFC Operational Readiness Ch'k LB.10	TRD	VN	WCOM PLAN PASS SAFC	REL  PCNF MANC NMAT PRC  SETC	2	0.00	120.00	0.00	0.20	0.20	0.00	0.00	120.00		06/07/2016			12:59:00	06/24/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		06/21/2016		00:00:00	06/07/2016	06/07/2016	19:00:00	19:00:00		06/17/2016	06/07/2016	06/07/2016	00:00:00	12:59:00	12:59:06		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081059862		PPM	1	20	3036096		P9376	High			3000243255									MDP1		G301									GBP	600032642	MDP12501-20A	GB05	06/24/2016		05/25/2016	05/25/2016	06/22/2016	06/22/2016	"569,844.000"			
EIS-MDP1-2501	Survival Craft	UM01	81058167	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	180.00	0.00	180.00	180.00	0.00	0.00	180.00		05/24/2016			08:23:00	05/26/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								04/25/2016	IP1020160425		05/22/2016		00:00:00	05/24/2016	05/24/2016	12:00:00	12:00:00		05/25/2016	05/24/2016	05/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081058167		PPM	1	4	3036096		P9376	High			3000241399									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	05/26/2016		05/21/2016	05/21/2016	05/28/2016	05/28/2016	"567,302.000"			
EIS-MDP1-2501	Survival Craft	UM01	81058134	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	240.00	0.00	180.00	180.00	0.00	0.00	240.00		05/24/2016			08:23:00	05/26/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								04/25/2016	IP1020160425		05/22/2016		00:00:00	05/24/2016	05/24/2016	12:00:00	12:00:00		05/25/2016	05/24/2016	05/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081058134		PPM	1	5	3036096		P9376	High			3000241366									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	05/26/2016		05/21/2016	05/21/2016	05/28/2016	05/28/2016	"567,269.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056894	EXM	02 EXM Survival Craft LB.9	TRD	RA	WCOM PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	144.00	0.00	144.00	144.00	0.00	0.00	144.00		04/24/2016			10:47:00	04/10/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/10/2016	04/24/2016	04/24/2016	00:00:00	10:47:00	10:47:49		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C013								0.000	MSF		OR000081056894		PPM	1	33	3036096		P9376	High			3000239584									MDP1		G301									GBP	600032633	MDP12501-02A	GB05	04/10/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,321.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056893	SFF	02 SFF Survival Craft LB.9	MEC	MM	WCOM PLAN SAFC	REL  PCNF MANC NMAT PRC  SETC	3	0.00	165.00	0.00	360.00	360.00	0.00	0.00	165.00		04/20/2016			07:11:00	04/20/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/20/2016	04/20/2016	12:00:00	12:00:00		04/18/2016	04/20/2016	04/20/2016	00:00:00	07:11:00	07:11:16		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056893		PPM	1	24	3036096		P9376	Medium			3000239583									MDP1		G301									GBP	600032630	MDP12501-02A	GB05	04/19/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,320.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056892	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF MANC NMAT PRC  SETC	2	0.00	90.00	0.00	180.00	180.00	0.00	0.00	90.00		04/20/2016			08:23:00	04/20/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/20/2016	04/20/2016	12:00:00	12:00:00		04/19/2016	04/20/2016	04/20/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056892		PPM	1	5	3036096		P9376	High			3000239582									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	04/19/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,319.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056891	EXM	02 EXM Survival Craft LB.9	ELE	EL	WCOM PLAN SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	108.00	0.00	50.00	50.00	0.00	0.00	108.00		04/24/2016			10:47:00	04/25/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/27/2016	04/24/2016	04/24/2016	00:00:00	10:47:00	10:47:49		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056891		PPM	1	3	3036096		P9376	High			3000239581									MDP1		G301									GBP	600032628	MDP12501-02A	GB05	04/25/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,318.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056890	EXM	01 EXM Survival Craft LB.10	TRD	RA	WCOM PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	144.00	0.00	144.00	144.00	0.00	0.00	144.00		04/24/2016			10:47:00	04/10/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/10/2016	04/24/2016	04/24/2016	00:00:00	10:47:00	10:47:49		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C013								0.000	MSF		OR000081056890		PPM	1	32	3036096		P9376	High			3000239580									MDP1		G301									GBP	600032627	MDP12501-01A	GB05	04/10/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,317.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056889	SFF	01 SFF Survival Craft LB.10	MEC	MM	WCOM PLAN SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	3	0.00	165.00	0.00	360.00	360.00	0.00	0.00	165.00		04/24/2016			07:11:00	04/20/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/18/2016	04/24/2016	04/24/2016	00:00:00	07:11:00	07:11:16		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056889		PPM	1	22	3036096		P9376	Medium			3000239579									MDP1		G301									GBP	600032624	MDP12501-01A	GB05	04/19/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,316.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056888	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	90.00	0.00	180.00	180.00	0.00	0.00	90.00		04/24/2016			08:23:00	04/20/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/19/2016	04/24/2016	04/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056888		PPM	1	4	3036096		P9376	High			3000239578									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	04/19/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,315.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056887	EXM	01 EXM Survival Craft LB.10	ELE	EL	WCOM PLAN SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	108.00	0.00	50.00	50.00	0.00	0.00	108.00		04/24/2016			10:47:00	04/25/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/17/2016	IP1020160317		03/17/2016		00:00:00	04/24/2016	04/24/2016	12:00:00	12:00:00		04/27/2016	04/24/2016	04/24/2016	00:00:00	10:47:00	10:47:49		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056887		PPM	1	2	3036096		P9376	High			3000239577									MDP1		G301									GBP	600032622	MDP12501-01A	GB05	04/25/2016		04/21/2016	04/21/2016	04/28/2016	04/28/2016	"562,314.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056022	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PRT  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		03/10/2016			23:59:59	03/10/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								02/22/2016	IP1020160222		02/22/2016		00:00:00	03/10/2016	03/10/2016	24:00:00	10:36:32			03/10/2016	03/10/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056022		PPM	1	4	3036096		P9376	High			3000238384									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	03/10/2016		03/21/2016	03/21/2016	03/28/2016	03/28/2016	"559,754.000"			
EIS-MDP1-2501	Survival Craft	UM01	81056006	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PRT  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		03/11/2016			23:59:59	03/10/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								02/22/2016	IP1020160222		02/22/2016		00:00:00	03/11/2016	03/11/2016	24:00:00	10:36:32			03/11/2016	03/11/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081056006		PPM	1	5	3036096		P9376	High			3000238368									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	03/10/2016		03/21/2016	03/21/2016	03/28/2016	03/28/2016	"559,738.000"			
EIS-MDP1-2501	Survival Craft	UM01	81055024	SFC	0102 SFC Survival Craft LB.9	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	90.00	0.00	180.00	180.00	0.00	0.00	90.00		02/24/2016			08:23:00	02/18/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								01/25/2016	IP1020160125		02/02/2016		00:00:00	02/24/2016	02/24/2016	12:00:00	12:00:00		02/06/2016	02/24/2016	02/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081055024		PPM	1	5	3036096		P9376	High			3000236963									MDP1		G301									GBP	600032629	MDP12501-02A	GB05	02/06/2016		02/21/2016	02/21/2016	02/28/2016	02/28/2016	"557,013.000"			
EIS-MDP1-2501	Survival Craft	UM01	81055023	SFC	0101 SFC Survival Craft LB.10	MEC	MM	WCOM PLAN PASS SAFC	REL  PCNF PRT  MANC NMAT PRC  SETC	2	0.00	90.00	0.00	180.00	180.00	0.00	0.00	90.00		02/24/2016			08:23:00	02/18/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								01/25/2016	IP1020160125		02/02/2016		00:00:00	02/24/2016	02/24/2016	12:00:00	12:00:00		02/06/2016	02/24/2016	02/24/2016	00:00:00	08:23:00	08:23:28		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081055023		PPM	1	4	3036096		P9376	High			3000236962									MDP1		G301									GBP	600032623	MDP12501-01A	GB05	02/06/2016		02/21/2016	02/21/2016	02/28/2016	02/28/2016	"557,012.000"			
